s_no,title,body,industry,Region,source,date,latitude,longitude
595,Procurement of 0747-2340SCCZBR81 Project for Procurement of Balise Transmission System (Anti-interference) Testing Platform(1),"0747-2340SCCZBR81,Project for Procurement of Balise Transmission System (Anti-interference) Testing Platform","Manufacture of Railway, Ship ,Aerospace and Other Transport Equipment ",ChinaBeijing,Currency,2023-10-19,39.9057136,116.3912972
596,Procurement of 0618-234TC230Y0FN SAR testing system dipole antenna International Competitive Bidding,"0618-234TC230Y0FN,SAR testing system dipole antenna","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaBeijing,Currency,2023-10-19,39.9057136,116.3912972
597,"Procurement of 0729-234OIT522144 High Accuracy X-ray Six-dimension Sample Stage procurement project of the Institute of High Energy Physics, Chinese Academy of Sciences(2)","0729-234OIT522144,High Accuracy X-ray Six-dimension Sample Stage procurement project of the Institute of High Energy Physics",Research and Experimental Development,ChinaBeijing,Currency,2023-10-19,39.9057136,116.3912972
598,"Procurement of 4974-234zczbsd039/01 Medical Equipment Procurement Project of Jinxiang Urban Construction Investment and Operation Group Co., Ltd(1)","4974-234zczbsd039/01,Medical Equipment Procurement Project of Jinxiang Urban Construction Investment and Operation Group Co., Ltd",Health ,ChinaShandong,Currency,2023-10-19,36.398987,118.5055691
599,"Procurement of 4974-234zczbsd039/04 Medical Equipment Procurement Project of Jinxiang Urban Construction Investment and Operation Group Co., Ltd(1)","4974-234zczbsd039/04,Medical Equipment Procurement Project of Jinxiang Urban Construction Investment and Operation Group Co., Ltd",Health ,ChinaShandong,Currency,2023-10-19,36.398987,118.5055691
600,"Procurement of 4974-234zczbsd039/03 Medical Equipment Procurement Project of Jinxiang Urban Construction Investment and Operation Group Co., Ltd(1)","4974-234zczbsd039/03,Medical Equipment Procurement Project of Jinxiang Urban Construction Investment and Operation Group Co., Ltd",Health ,ChinaShandong,Currency,2023-10-19,36.398987,118.5055691
601,"Procurement of 4974-234zczbsd039/02 Medical Equipment Procurement Project of Jinxiang Urban Construction Investment and Operation Group Co., Ltd(1)","4974-234zczbsd039/02,Medical Equipment Procurement Project of Jinxiang Urban Construction Investment and Operation Group Co., Ltd",Health ,ChinaShandong,Currency,2023-10-19,36.398987,118.5055691
602,Procurement of 0730-23421E010047/01 Bid Notice,"0730-23421E010047/01,Motor drive rapid prototyping and semi-physical simulator","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaShaanxi,Currency,2023-10-19,35.5895959,109.3013107
603,Procurement of 0618-234TC230Y06B Laser Tracker Measuring System with Scanning Probe(2),"0618-234TC230Y06B,Laser Tracker Measuring System with Scanning Probe",Manufacture of Special-purpose Machinery,ChinaShanghai,Currency,2023-10-19,31.2312707,121.4700152
604,Procurement of 0716-234SCD910001 Purchasing A Batch Of Equipment Procurement Projects Such As Radioactive High Performance Liquid Chromatograph For Mianyang Center Hostpital(1),"0716-234SCD910001,Purchasing A Batch Of Equipment Procurement Projects Such As Radioactive High Performance Liquid Chromatograph ",Health ,ChinaSichuan,Currency,2023-10-19,30.5000001,102.4999999
605,Procurement of 0712-234012303042 Sinopec Tahe Petrochemical and Chemical- 2023 Analytical Instrument Procurement Project Coulomb method chlorine content analyzer(1),"0712-234012303042,Sinopec Tahe Petrochemical and Chemical- 2023 Analytical Instrument Procurement Project Coulomb method chlorine content analyzer","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaXinjiang,Currency,2023-10-19,42.4804953,85.4633464
606,Procurement of 0716-234SCQ911807 Purchasing A batch of ultra-wide-angle laser scanning ophthalmoscope systems For Mianyang Center Hostpital(1),"0716-234SCQ911807,Purchasing A batch of ultra-wide-angle laser scanning ophthalmoscope systems For Mianyang Center Hostpital",Health ,ChinaSichuan,Currency,2023-10-19,30.5000001,102.4999999
607,Procurement of 0724-2340S1674657 Procurement Project for Automated Loading and Unloading System of Guangzhou Port Nansha Port Area Phase IV Project (Third Batch)-The second time(2),"0724-2340S1674657,Procurement Project for Automated Loading and Unloading System of Guangzhou Port Nansha Port Area Phase IV Project (Third Batch)",Pipeline Transport,ChinaGuangdong,Currency,2023-10-19,23.1357694,113.1982688
608,Procurement of 0712-234042303041 The Key Laboratory of Bio-fuels and Bio-Chemicals of Dalian Institute has improved 1 online chromatograph(1),"0712-234042303041,The Key Laboratory of Bio-fuels and Bio-Chemicals of Dalian Institute has improved 1 online chromatograph","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaLiaoning,Currency,2023-10-19,41.2374106,122.9955469
609,Procurement of 4633-234HS2023061 Purchase and import capillary electrophoresis instrument and other equipment projects(1),"4633-234HS2023061,Purchase and import capillary electrophoresis instrument and other equipment projects",Agriculture,ChinaHeilongjiang,Currency,2023-10-19,48.0000047,127.999992
610,Procurement of 0837-2340CTFCYW09 Fugang Jiangbei Pumping Station and pipeline engineering integrated pump station(1),"0837-2340CTFCYW09,Fugang Jiangbei Pumping Station and pipeline engineering integrated pump station",Ecological Protection and Environmental Treatment ,ChinaZhejiang,Currency,2023-10-19,29.0000001,119.9999999
611,Procurement of 1708-23410460075B/02 2023 Provincial Financial Assistance Fund Project for East West Cooperation (Construction Project of Stroke Center and Endoscopy Center of Pengshui County (2),"1708-23410460075B/02,2023 Provincial Financial Assistance Fund Project for East West Cooperation (Construction Project of Stroke Center ",Health ,ChinaChongqing,Currency,2023-10-19,29.5656729,106.5479189
612,"Procurement of 0712-234022303116 Micromoisture Meter 4 Sets for Sinopec Yangzi Petrochemical Co.,Ltd(1)","0712-234022303116,Micromoisture Meter 4 Sets for Sinopec Yangzi Petrochemical Co.,Ltd","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaJiangsu,Currency,2023-10-19,33.0000001,119.9999999
613,Procurement of 0712-234042303040 Furesearch Institute high fraction gas phase upflow residual oil hydrogenation experimental equipment(1),"0712-234042303040,Furesearch Institute high fraction gas phase upflow residual oil hydrogenation experimental equipment","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaLiaoning,Currency,2023-10-19,41.2374106,122.9955469
614,Procurement of 0736-234020230160 FAW Foundry's Integrated Die-casting Super Factory Construction Project - Die-casting Machine Unit (9000T) Procurement Project(2),"0736-234020230160,FAW Foundry's Integrated Die-casting Super Factory Construction Project - Die-casting Machine Unit (9000T) Procurement Project","Manufacture of Railway, Ship ,Aerospace and Other Transport Equipment ",ChinaJilin,Currency,2023-10-19,43.7289674,126.1997366
615,Procurement of 0720-2340zbzx0204/02 Compact parallel co-rotating twin screw extruder(1),"0720-2340zbzx0204/02,Compact parallel co-rotating  twin screw extruder","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaBeijing,Currency,2023-10-19,39.9057136,116.3912972
616,"Procurement of 3230-234000110023 Lanzhou Institute of Biological Products Co. , Ltd. . Scale procurement project(1)","3230-234000110023,Lanzhou Institute of Biological Products Co. , Ltd. . Scale procurement project",Research and Experimental Development,ChinaGansu,Currency,2023-10-19,38.0000001,101.9999999
617,Procurement of 0712-234022303094 Combustion Calorimeter 1 Set for Sinopec Safety Engineering Institute(2),"0712-234022303094,Combustion Calorimeter 1 Set for Sinopec Safety Engineering Institute","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaShandong,Currency,2023-10-19,36.398987,118.5055691
618,Procurement of 0720-2340zbzx0225 extrusion and pelletizing unit(1),"0720-2340zbzx0225,extrusion and pelletizing unit","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaGuangxi,Currency,2023-10-19,24.0,109.0
619,Procurement of 0720-2340zbzx0224 Peroxide Dosing Pumps & Solvent Flushing Pump(1),"0720-2340zbzx0224,Peroxide Dosing Pumps & Solvent Flushing Pump","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaGuangxi,Currency,2023-10-19,24.0,109.0
620,Procurement of 4197-2140BOEYS002/22 G5.5 AM-OLED Project(1),"4197-2140BOEYS002/22,G5.5 AM-OLED Project","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaInner Mongoria,Currency,2023-10-19,,
621,"Procurement of 0623-2340J1110300 Yixing CRRC Times Semiconductor Co., LTD. Laser annealing equipment procurement project (2) (re-bidding)(2)","0623-2340J1110300,Yixing CRRC Times Semiconductor Co., LTD. Laser annealing equipment procurement project (2) (re-bidding)","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-19,33.0000001,119.9999999
622,"Procurement of 0623-2340J1110301 Yixing CRRC Times Semiconductor Co., LTD. Laser annealing equipment procurement project (1) (re-bidding)(2)","0623-2340J1110301,Yixing CRRC Times Semiconductor Co., LTD. Laser annealing equipment procurement project (1) (re-bidding)","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-19,33.0000001,119.9999999
623,Procurement of 0720-2340zbzx0223 Vinyl acetate injection pump(1),"0720-2340zbzx0223,Vinyl acetate injection pump","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaGuangxi,Currency,2023-10-19,24.0,109.0
624,Procurement of 4197-214BOECDPD01/53 Production Expansion Project of G8.6 TFT-LCD Production Line(2),"4197-214BOECDPD01/53,Production Expansion Project of G8.6 TFT-LCD Production Line","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaSichuan,Currency,2023-10-19,30.5000001,102.4999999
625,Procurement of 0722-234FE3447CQF Liftoff adhesive remover bidding announcement,"0722-234FE3447CQF,Liftoff glue remover",Research and Experimental Development,ChinaChongqing,Currency,2023-10-19,29.5656729,106.5479189
626,"Procurement of 0712-234032303086 SRIPT Co.,Ltd.-Research and Development Platform of Electronic Chemicals for Integrated Circuits (IC) (Phase II) Project(2)","0712-234032303086,SRIPT Co.,Ltd.-Research and Development Platform of Electronic Chemicals for Integrated Circuits (IC) (Phase II) Project","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaShanghai,Currency,2023-10-19,31.2312707,121.4700152
627,Procurement of 3899-2342023GJ015 Equipment procurement of South Hospital of Hainan Provincial People's Hospital (Mission Hills)(1),"3899-2342023GJ015,Equipment procurement of South Hospital of Hainan Provincial People's Hospital (Mission Hills)",Manufacture of Special-purpose Machinery,ChinaHainan,Currency,2023-10-19,19.2000001,109.5999999
628,Procurement of 2223-234202310001/01 Medical Equipment Procurement Project(Flow Cytometer)(1),"2223-234202310001/01,Medical Equipment Procurement Project(Flow Cytometer)",Manufacture of Special-purpose Machinery,ChinaJilin,Currency,2023-10-19,43.7289674,126.1997366
629,"Procurement of 0722-234FE3446CQF Tender Announcement for Wet Degumming Machine Equipment and Ti, Cu Wet Etching Equipment","0722-234FE3446CQF,Wet degumming machine equipment, Ti, Cu wet etching equipment",Research and Experimental Development,ChinaChongqing,Currency,2023-10-19,29.5656729,106.5479189
630,Procurement of 2223-234202310001/02 Medical Equipment Procurement Project (Artificial Crystal Scanning Biometric Instrument)(1),"2223-234202310001/02,Medical Equipment Procurement Project (Artificial Crystal Scanning Biometric Instrument)",Manufacture of Special-purpose Machinery,ChinaJilin,Currency,2023-10-19,43.7289674,126.1997366
631,"Procurement of 0712-234042303039 1 set of automatic reaction experiment equipment in Sinopec Environmental Monitoring Station, Dalian Institute(1)","0712-234042303039,1 set of automatic reaction experiment equipment in Sinopec Environmental Monitoring Station, Dalian Institute","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaLiaoning,Currency,2023-10-19,41.2374106,122.9955469
632,"Procurement of 0721-2340035B5239 Jiangxi XISCO-WISDRI New Material Co., Ltd. Added 4 # Rolling Mill Project(1)","0721-2340035B5239,Jiangxi XISCO-WISDRI New Material Co., Ltd. Added 4 # Rolling Mill Project",Smelting and Pressing of Ferrous Metals,ChinaJiangxi,Currency,2023-10-19,28.0,116.0
633,Procurement of 2051-234111020648 Shanghai Normal University imported Pilates equipment(1),"2051-234111020648,Shanghai Normal University imported Pilates equipment",Education ,ChinaShanghai,Currency,2023-10-18,31.2312707,121.4700152
634,Procurement of 2051-234111020647 Shanghai Normal University Fourier transform infrared spectrometer(1),"2051-234111020647,Shanghai Normal University Fourier transform infrared spectrometer",Education ,ChinaShanghai,Currency,2023-10-18,31.2312707,121.4700152
635,Procurement of 2051-234111020646 Shanghai Normal University desktop X-ray diffractometer(1),"2051-234111020646,Shanghai Normal University desktop X-ray diffractometer",Education ,ChinaShanghai,Currency,2023-10-18,31.2312707,121.4700152
636,Procurement of 0712-234042303038 Dalian Institute of electrochemical technology research and development platform construction of thermal expansion coefficient tester(1),0712-234042303038,"Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaLiaoning,Currency,2023-10-18,41.2374106,122.9955469
637,Procurement of 0664-2340SUMECK29 Spinning board and its components(1),"0664-2340SUMECK29,Spinning board and its components",Textile Industry,ChinaGuangdong,Currency,2023-10-18,23.1357694,113.1982688
638,Procurement of 1825-234A20231853 Medical Angiography X-ray Machine (Intraoperative) and X-ray Computerized Tomography Equipment (intraoperative)(1),"1825-234A20231853,DSA, Medical Angiography X-ray Machine (Intraoperative) and X-ray Computerized Tomography Equipment (intraoperative)",Health ,ChinaShanghai,Currency,2023-10-18,31.2312707,121.4700152
