aug_id,original_id,sample_frequency,name,description,source,url,country_name,location,time stamp
aishub2070,2070,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,"Nelson Bay, NSW",India Standard Time 21:23:45 19/10/2021
aishub2864,2864,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,Morayfield,India Standard Time 21:23:45 19/10/2021
aishub2234,2234,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,Mt Arthur (N.Tasmania),India Standard Time 21:23:45 19/10/2021
aishub2502,2502,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,Scarborough,India Standard Time 21:23:45 19/10/2021
aishub2465,2465,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,Darwin,India Standard Time 21:23:45 19/10/2021
aishub2637,2637,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,Devonport,India Standard Time 21:23:45 19/10/2021
aishub3354,3354,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,Port Hedland,India Standard Time 21:23:45 19/10/2021
aishub3292,3292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,"Oakleigh, Victoria",India Standard Time 21:23:45 19/10/2021
aishub2995,2995,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Australia,Kingston,India Standard Time 21:23:45 19/10/2021
aishub3175,3175,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Austria,Vienna,India Standard Time 21:23:45 19/10/2021
aishub2798,2798,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Austria,Linz,India Standard Time 21:23:45 19/10/2021
aishub2520,2520,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Austria,Vienna,India Standard Time 21:23:45 19/10/2021
aishub2984,2984,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Azerbaijan,Baku,India Standard Time 21:23:45 19/10/2021
aishub2445,2445,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Bahamas,Freeport,India Standard Time 21:23:45 19/10/2021
aishub2723,2723,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Antwerp Harbour 2,India Standard Time 21:23:45 19/10/2021
aishub3459,3459,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Oostende,India Standard Time 21:23:45 19/10/2021
aishub3249,3249,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Antwerp,India Standard Time 21:23:45 19/10/2021
aishub2546,2546,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Merchtem,India Standard Time 21:23:45 19/10/2021
aishub3075,3075,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Aalst,India Standard Time 21:23:45 19/10/2021
aishub2709,2709,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,"Watervliet, St Laureins",India Standard Time 21:23:45 19/10/2021
aishub2061,2061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Ostend,India Standard Time 21:23:45 19/10/2021
aishub3215,3215,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Antwerp,India Standard Time 21:23:45 19/10/2021
aishub2276,2276,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Schilde,India Standard Time 21:23:45 19/10/2021
aishub3483,3483,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,WIjnegem,India Standard Time 21:23:45 19/10/2021
aishub2300,2300,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Antwerp Harbour 1,India Standard Time 21:23:45 19/10/2021
aishub2404,2404,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Bruges,India Standard Time 21:23:45 19/10/2021
aishub2981,2981,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Oostende,India Standard Time 21:23:45 19/10/2021
aishub3152,3152,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Zeebrugge,India Standard Time 21:23:45 19/10/2021
aishub2145,2145,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Antwerp,India Standard Time 21:23:45 19/10/2021
aishub2292,2292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Gent,India Standard Time 21:23:45 19/10/2021
aishub3359,3359,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Schoten,India Standard Time 21:23:45 19/10/2021
aishub2127,2127,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Belgium,Izegem,India Standard Time 21:23:45 19/10/2021
aishub2850,2850,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Brazil,Fortaleza,India Standard Time 21:23:45 19/10/2021
aishub3489,3489,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Brazil,Maceio,India Standard Time 21:23:45 19/10/2021
aishub2517,2517,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Brazil,Belem,India Standard Time 21:23:45 19/10/2021
aishub2929,2929,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Brazil,Curitiba,India Standard Time 21:23:45 19/10/2021
aishub2576,2576,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Bulgaria,Varna,India Standard Time 21:23:45 19/10/2021
aishub3019,3019,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Bulgaria,Varna,India Standard Time 21:23:45 19/10/2021
aishub2593,2593,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Canada,Prince Rupert,India Standard Time 21:23:45 19/10/2021
aishub2017,2017,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=7,Canada,Corner Brook,India Standard Time 21:23:45 19/10/2021
aishub2766,2766,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Angola,Zaire,India Standard Time 21:23:46 19/10/2021
aishub3061,3061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Argentina,Buenos Aires,India Standard Time 21:23:46 19/10/2021
aishub2739,2739,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Townsville,India Standard Time 21:23:46 19/10/2021
aishub2070,2070,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,"Nelson Bay, NSW",India Standard Time 21:23:46 19/10/2021
aishub2801,2801,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Glenorchy,India Standard Time 21:23:46 19/10/2021
aishub2936,2936,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Kettering,India Standard Time 21:23:46 19/10/2021
aishub2465,2465,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Darwin,India Standard Time 21:23:46 19/10/2021
